article_id,annotator,node,ranges,tokens,label,id
5cf4651d896a7fea06ffbec6,B,31,"[[5832, 5948]]",o contexto tornou-se muito arriscado para os ativistas se expressarem abertamente na mídia e nas manifestações de rua,Value(-),7627
5cf4651d896a7fea06ffbec6,B,35,"[[6658, 6739]]",ocultação faz com que o conteúdo político desses governos passe despercebido,Value(-),7629
5cf4651d896a7fea06ffbec6,B,37,"[[6773, 6811]]",pode nos levar a futuros temerários,Value(-),7631
5cf4651d896a7fea06ffbec6,C,0,"[[152, 247]]","longo mandato democrático de países como Brasil, Hungria e Turquia parece ter chegado ao fim",Value(-),7635
5cf4651d896a7fea06ffbec6,C,1,"[[728, 790]]",Esses países estão testemunhando o ressurgimento de ondas de restrições,Value(-),7637
5cf4651d896a7fea06ffbec6,C,2,"[[965, 1027]]",uso generalizado de ferramentas de monitoramento de mídia social,Value(-),7638
5cf4651d896a7fea06ffbec6,C,3,"[[1081, 1152]]",criminalizar ativistas através da aplicação de leis e regulamentos,Value(-),7639
5cf4651d896a7fea06ffbec6,C,40,"[[1029, 1078]]",perseguição de cientistas sociais nas universidades,Value(-),7640
5cf4651d896a7fea06ffbec6,C,31,"[[2327, 2450]]","secularismo, sinônimo de democracia na Turquia, foi substituído por um permanente estado de exceção, medo e instabilidade",Value(-),7649
5cf4651d896a7fea06ffbec6,C,14,"[[3360, 3512]]","Na Hungria, desde que Viktor Orbán voltou ao gabinete do primeiro-ministro em maio de 2010, ele e seu partido (Fidesz) demoliram a democracia húngara.",Value(-),7650
5cf4651d896a7fea06ffbec6,C,15,"[[3514, 3598]]",A participação democrática e os direitos de participação foram massivamente reduzidos,Value(-),7651
5cf4651d896a7fea06ffbec6,C,16,"[[3605, 3653]]",garantias constitucionais foram desmanteladas,Value(-),7652
5cf4651d896a7fea06ffbec6,C,17,"[[3655, 3730]]",influência no judiciário através da criação de novos tribunais,Value(-),7653
5cf4651d896a7fea06ffbec6,C,18,"[[3732, 3778]]",adoção de legislação trabalhista coercitiva,Value(-),7654
5cf4651d896a7fea06ffbec6,C,21,"[[3809, 4014]]","As principais organizações da sociedade civil, incluindo o famoso Roma Press Centre, as Open Society Foundations e a Universidade da Europa Central, foram ameaçadas e tiveram de cessar as suas atividades.",Value(-),7656
5cf4651d896a7fea06ffbec6,C,23,"[[4016, 4125]]","Existe agora uma lei sobre as ONGs, em processo de votação, que visa silenciar ainda mais as vozes da oposição.",Value(-),7657
5cf46528896a7fea06ffbf18,C,3,"[[4109, 4160]]",A implementação do QE tem sido alvo de muitas críticas,Value(-),7665
5cf46528896a7fea06ffbf18,C,4,"[[4261, 4340]]","Nos Estados Unidos, o Fed tem sido alvo de duras críticas de políticos e comentaristas.",Value(-),7666
5cf46528896a7fea06ffbf18,C,5,"[[4342, 4416]]",a criação de dinheiro para comprar ativos levantou temores de hiperinflação,Value(-),7667
5cf46528896a7fea06ffbf18,C,7,"[[4418, 4554]]","Na zona do euro, o Tribunal Constitucional alemão questionou repetidamente a legalidade do programa de compra de dívida pública do BCE.",Value(-),7668
5cf46528896a7fea06ffbf18,C,9,"[[4786, 4813]]",É um processo delicado,Value(-),7669
5cf46528896a7fea06ffbf18,C,10,"[[4815, 4907]]",baixas iniciais de ativos podem empurrar os mercados para cima e contribuir para outra recessão,Value(-),7670
5cf46528896a7fea06ffbf18,C,16,"[[3041, 3047]]",atrasado,Value(-),7675
5cf46528896a7fea06ffbf18,C,19,"[[5072, 5146]]",As críticas ao QE levaram à erosão do capital político dos bancos centrais,Value(-),7677
5cf46528896a7fea06ffbf18,D,11,"[[4815, 4907]]",baixas iniciais de ativos podem empurrar os mercados para cima e contribuir para outra recessão,Value(-),7685
5cf46530896a7fea06ffbf65,A,3,"[[573, 645]]",é assustador o que a composição do EP pode ser no próximo mandato,Value(-),7693
5cf46530896a7fea06ffbf65,A,16,"[[4626, 4689]]","Entramos em um ano de grande perigo, com a UE sob ataque de dentro",Value(-),7701
5cf46530896a7fea06ffbf65,A,19,"[[4747, 4778]]",traições de princípios e valores,Value(-),7704
5cf46530896a7fea06ffbf65,A,23,"[[4940, 4955]]",atacado de fora,Value(-),7705
5cf46530896a7fea06ffbf65,A,25,"[[4985, 5025]]",crescentes focos de tensão e conflito,Value(-),7707
5cf46530896a7fea06ffbf65,B,9,"[[573, 645]]",é assustador o que a composição do EP pode ser no próximo mandato,Value(-),7715
5cf46530896a7fea06ffbf65,B,19,"[[2182, 2228]]","os governantes fizeram ""ouvidos de negociação""",Value(-),7721
5cf46530896a7fea06ffbf65,B,20,"[[2240, 2444]]","sucessivos escândalos revelam como o setor financeiro liberalmente desregulamentado tem se deslocado para “offshore” para incentivar a evasão e evasão fiscais, corrupção, lavagem de dinheiro e crime organizado",Value(-),7722
5cf46530896a7fea06ffbf65,B,38,"[[4069, 4108]]",Vivemos em um tempo mergulhado na história,Value(-),7732
5cf46530896a7fea06ffbf65,B,39,"[[4117, 4388]]","Presidente dos EUA diz que Otan está obsoleta, xinga UE, tenta coagir regimes autoritários e repressivos, questiona acordo para impedir programa nuclear do Irã e anuncia retirada repentina de tropas da Síria e Irã Afeganistão, tornando aliados regionais",Value(-),7733
5cf46530896a7fea06ffbf65,B,41,"[[4626, 4660]]",Entramos em um ano de grande perigo,Value(-),7734
5cf46530896a7fea06ffbf65,B,42,"[[4666, 4689]]",a UE atacou de dentro,Value(-),7735
5cf46530896a7fea06ffbf65,B,44,"[[4706, 4741]]",ressurgimento das forças extremistas,Value(-),7737
5cf46530896a7fea06ffbf65,B,45,"[[4747, 4830]]",traições de princípios e valores por governos que atacam o próprio estado de direito,Value(-),7738
5cf46530896a7fea06ffbf65,B,46,"[[4834, 4873]]",ataques contra migrantes e refugiados,Value(-),7739
5cf46530896a7fea06ffbf65,B,47,"[[4877, 4936]]",contra a independência do judiciário e a liberdade de imprensa,Value(-),7740
5cf46530896a7fea06ffbf65,B,49,"[[4961, 5025]]",mundo desregulado com mais e mais fontes de tensão e conflito,Value(-),7742
5cf46530896a7fea06ffbf65,B,50,"[[5041, 5059]]",loucura americana,Value(-),7743
5cf46530896a7fea06ffbf65,B,51,"[[5066, 5098]]",A agressão russa de Putin,Value(-),7744
5cf46530896a7fea06ffbf65,B,64,"[[5157, 5198]]",Trump cada vez mais perseguido pela justiça,Value(-),7746
5cf46530896a7fea06ffbf65,B,67,"[[5260, 5306]]",custará muito conter os efeitos da loucura,Value(-),7749
5cf46530896a7fea06ffbf65,D,1,"[[2070, 2175]]","Desigualdade e injustiça destroem a confiança em governos e instituições, incluindo partidos políticos",Value(-),7753
5cf46530896a7fea06ffbf65,D,19,"[[5260, 5306]]",custará muito conter os efeitos da loucura,Value(-),7764
5cf46546896a7fea06ffc011,A,1,"[[853, 901]]",problema formal facilmente contornado pelo governo,Value(-),7768
5cf46546896a7fea06ffc011,A,3,"[[1235, 1359]]","Quem comemorou o veto apenas comemorou o adiamento de algo que, nos termos em questão, repete a coreografia das negociações de 2018",Value(-),7769
5cf46546896a7fea06ffc011,A,6,"[[1395, 1431]]",Eu tive que jogar o incômodo,Value(-),7771
5cf46546896a7fea06ffc011,A,9,"[[1454, 1510]]",A nota com que reagiu ao veto é de enorme hipocrisia,Value(-),7773
5cf46546896a7fea06ffc011,A,14,"[[2723, 2803]]","Em 1º de janeiro, ninguém receberia mais um centavo da promulgação do decreto-lei",Value(-),7776
5cf46546896a7fea06ffc011,C,6,"[[1454, 1718]]","A nota com que reagiu ao veto é enormemente hipócrita quando declara que ""o Governo deplora o facto de os educadores e professores do ensino básico e secundário não poderem contar já a partir de 1 de janeiro de 2019, 2 anos, 9 meses e 18 dias""",Value(-),7781
5cf46546896a7fea06ffc011,C,18,"[[2617, 2721]]","A nota do governo se baseia em uma espécie de realidade alternativa, típica do discurso político em que vivemos",Value(-),7782
5cf46546896a7fea06ffc011,C,7,"[[4477, 4518]]",não há coragem de assumi-lo claramente,Value(-),7783
5cf46546896a7fea06ffc011,D,6,"[[1454, 1510]]",A nota com que reagiu ao veto é de enorme hipocrisia,Value(-),7794
5cf46546896a7fea06ffc011,D,16,"[[3047, 3107]]",se considerar que o poder de negociação dos seus sindicatos é excessivo,Value(-),7800
5cf46546896a7fea06ffc017,B,3,"[[480, 498]]",desastre natural,Value(-),7806
5cf46546896a7fea06ffc017,B,4,"[[502, 527]]",causado por erro humano,Value(-),7807
5cf46546896a7fea06ffc017,B,5,"[[532, 579]]",conflito assassino para aqueles que permanecem e para aqueles que fogem,Value(-),7808
5cf46546896a7fea06ffc017,C,4,"[[3948, 4042]]",A maioria dos países desenvolvidos reclama de baixas taxas de natalidade e falta de população e mão de obra,Value(-),7816
5cf46546896a7fea06ffc017,C,5,"[[4044, 4099]]",preocupar com o rápido crescimento da China,Value(-),7817
5cf46546896a7fea06ffc017,D,1,"[[321, 435]]",sabemos cada vez melhor que para muitos a Senhora da Foice passa e colhe bem antes do tempo previsto ou devido.,Value(-),7819
5cf46546896a7fea06ffc017,D,9,"[[3948, 4099]]","A maioria das nações desenvolvidas reclamam de baixas taxas de natalidade e falta de população e mão de obra, observam com apreensão o rápido crescimento da China",Value(-),7823
5cf46587896a7fea06ffd19d,A,11,"[[2799, 2818]]",não sabia se comunicar,Value(-),7832
5cf46587896a7fea06ffd19d,C,0,"[[0, 36]]",2018 foi um ano infeliz para o PSD,Value(-),7841
5cf46587896a7fea06ffd19d,C,1,"[[38, 60]]",não tem mais um líder,Value(-),7842
5cf46587896a7fea06ffd19d,C,2,"[[63, 96]]",só tem um presidente,Value(-),7843
5cf46587896a7fea06ffd19d,C,3,"[[100, 120]]",o ano correu mal,Value(-),7844
5cf46587896a7fea06ffd19d,C,6,"[[239, 252]]",foi errado,Value(-),7845
5cf46587896a7fea06ffd19d,C,7,"[[285, 337]]",escolheu pessoas que minaram sua credibilidade,Value(-),7846
5cf46587896a7fea06ffd19d,C,9,"[[2038, 2078]]",O presidente não sabia ou não queria ouvir,Value(-),7847
5cf46587896a7fea06ffd19d,C,13,"[[2181, 2235]]",tornou-se um problema adicional para o PSD,Value(-),7850
5cf46587896a7fea06ffd19d,C,15,"[[2799, 2818]]",não sabia se comunicar,Value(-),7851
5cf46587896a7fea06ffd19d,C,17,"[[2855, 2894]]",declarações que não chegaram ao povo,Value(-),7853
5cf46587896a7fea06ffd19d,C,18,"[[2896, 3002]]",raras foram as vezes em que as propostas apresentadas pela liderança do PSD foram efetivamente explicadas,Value(-),7854
5cf46587896a7fea06ffd19d,C,23,"[[3428, 3526]]","entre os apoiadores habituais do presidente, que o conhecem há muitos anos, há surpresa e decepção",Value(-),7856
5cf46587896a7fea06ffd19d,C,30,"[[5128, 5158], [5193, 5264]]",esta governação socialista que vende aos portugueses um país das maravilhas que simplesmente não existe,Value(-),7860
5cf46587896a7fea06ffd19d,D,0,"[[0, 36]]",2018 foi um ano infeliz para o PSD,Value(-),7862
5cf46587896a7fea06ffd19d,D,1,"[[38, 60]]",não tem mais um líder,Value(-),7863
5cf46587896a7fea06ffd19d,D,2,"[[63, 96]]",só tem um presidente,Value(-),7864
5cf46587896a7fea06ffd19d,D,4,"[[100, 120]]",o ano correu mal,Value(-),7865
5cf46587896a7fea06ffd19d,D,6,"[[239, 252]]",foi errado,Value(-),7866
5cf46587896a7fea06ffd19d,D,7,"[[285, 337]]",escolheu pessoas que minaram sua credibilidade,Value(-),7867
5cf46587896a7fea06ffd19d,D,12,"[[879, 983]]","Supondo, em minha má opinião, que sua oposição estivesse lá, ele não sabia ou não queria unir, reconciliar, agregar",Value(-),7870
5cf46587896a7fea06ffd19d,D,13,"[[995, 1067]]","alguns foram “banidos” do trabalho parlamentar, alguns se cansaram e foram embora",Value(-),7871
5cf46587896a7fea06ffd19d,D,15,"[[2159, 2235]]",alguns até saíram e se tornaram um problema adicional para o PSD,Value(-),7872
5cf46474896a7fea06ffb98d,B,37,"[[3482, 3503]]",diferenças sociais,Value(-),7903
5cf46474896a7fea06ffb98d,B,38,"[[3513, 3548]]",precariedade no mercado de trabalho,Value(-),7904
5cf46474896a7fea06ffb98d,B,47,"[[3949, 4003]]",subinvestimento crónico a que a Europa está sujeita,Value(-),7909
5cf46474896a7fea06ffb98d,B,59,"[[4938, 5012]]",As forças conservadoras da Europa continuam a arrastar os pés em tudo isso,Value(-),7917
5cf46474896a7fea06ffb98d,C,18,"[[2083, 2129]]",está hoje sob um grande conflito histórico,Value(-),7934
5cf46474896a7fea06ffb98d,C,53,"[[2274, 2316]]",minou a dimensão protectora da União Europeia,Value(-),7936
5cf46474896a7fea06ffb98d,C,35,"[[4938, 5096]]","As forças conservadoras européias continuam arrastando seus pés em tudo isso, agora argumentando que não podem dar mais argumentos às forças nacional-populistas.",Value(-),7951
5cf464a8896a7fea06ffbb46,B,6,"[[1100, 1141]]",é frequentemente (e erroneamente) mencionado,Value(-),7990
5cf464a8896a7fea06ffbb46,B,19,"[[2274, 2296]]",Hitler pode estar louco,Value(-),7998
5cf464a8896a7fea06ffbb46,B,26,"[[2938, 2982]]","Fome, caos e insegurança são generalizados",Value(-),8003
5cf464a8896a7fea06ffbb46,B,41,"[[6507, 6576]]",não são apenas os comunistas leais à URSS que tiveram uma política desastrosa,Value(-),8011
5cf464a8896a7fea06ffbb46,C,31,"[[2031, 2067]]",a fracassada social-democracia alemã,Value(-),8024
5cf464a8896a7fea06ffbb46,C,32,"[[2070, 2145]]","a desastrosa política do chamado ""terceiro período"" da Internacional Comunista",Value(-),8025
5cf464a8896a7fea06ffbb46,C,10,"[[2274, 2296]]",Hitler pode estar louco,Value(-),8027
5cf464a8896a7fea06ffbb46,C,15,"[[6507, 6576]]",não são apenas os comunistas leais à URSS que tiveram uma política desastrosa,Value(-),8031
5cf464a8896a7fea06ffbb46,C,27,"[[1100, 1141]]",é frequentemente (e erroneamente) mencionado,Value(-),8041
5cf464a8896a7fea06ffbb46,C,37,"[[2773, 2878]]",Anos de estabilidade econômica na República de Weimar foram dramaticamente deixados para trás pela crise,Value(-),8045
5cf464a8896a7fea06ffbb46,C,39,"[[2938, 2982]]","Fome, caos e insegurança são generalizados",Value(-),8047
5cf464a8896a7fea06ffbb46,C,40,"[[2984, 3015]]",Preços de produção caem,Value(-),8048
5cf464a8896a7fea06ffbb46,C,41,"[[3036, 3087]]","gigantesca inflação na distribuição, consumo",Value(-),8049
5cf464a8896a7fea06ffbb46,D,0,"[[1143, 1181]]",essas medidas não resolveram a crise,Value(-),8050
5cf464ac896a7fea06ffbb62,A,0,"[[3479, 3515]]","sabe um pouco, muito pouco, e as modas",Value(-),8062
5cf464ac896a7fea06ffbb62,B,1,"[[280, 361]]","há um drama na última fase de ensaios do Cais do Ginjal, aqui em frente a Lisboa",Value(-),8069
5cf464ac896a7fea06ffbb62,B,4,"[[1126, 1361]]","chamar 'regeneração' e 'qualificação' a algo que essencialmente equivale a construir onde quer que haja espaço vago neste cais que hoje são memórias e memoriais da era industrial é um absurdo teatro, talvez stand-up",Value(-),8071
5cf464ac896a7fea06ffbb62,B,12,"[[3479, 3515]]","sabe um pouco, muito pouco, e as modas",Value(-),8076
5cf464ac896a7fea06ffbb62,D,1,"[[1126, 1361]]","chamar 'regeneração' e 'qualificação' a algo que essencialmente equivale a construir onde quer que haja espaço vago neste cais que hoje são memórias e memoriais da era industrial é um absurdo teatro, talvez stand-up",Value(-),8081
5cf464ac896a7fea06ffbb62,D,2,"[[2052, 2178]]","quando se trata da primazia do peão e da mobilidade suave sobre o popó, o século 21 não pode ser visto neste chamado plano de detalhe",Value(-),8082
5cf464ac896a7fea06ffbb62,D,6,"[[3003, 3064]]","trata-se de ampliar tudo o que existe lá, esteja de pé ou em ruínas",Value(-),8084
5cf464ac896a7fea06ffbb62,D,9,"[[2878, 2992]]",construção de arranha-céus para que todos os novos moradores possam desfrutar de vistas sobre o rio e,Value(-),8087
5cf464ac896a7fea06ffbb62,D,18,"[[3479, 3515]]","sabe um pouco, muito pouco, e as modas",Value(-),8092
5cf464ac896a7fea06ffbb62,D,22,"[[4287, 4307]]",sem matar sua alma,Value(-),8093
5cf464ac896a7fea06ffbb62,D,25,"[[4073, 4145]]",em vez deste que se chama plano detalhado e nada mais é do que uma urbanização,Value(-),8096
5cf464b6896a7fea06ffbb9d,B,0,"[[819, 888]]","No passado, essa intermediação era (é) muitas vezes trabalhosa e custosa.",Value(-),8100
5cf464b6896a7fea06ffbb9d,B,1,"[[902, 933]]",altos custos de ineficiência,Value(-),8101
5cf464b6896a7fea06ffbb9d,B,2,"[[945, 1020]]",desvio do valor acrescentado gerado nas respectivas cadeias de valor,Value(-),8102
5cf464b6896a7fea06ffbb9d,B,42,"[[7664, 7718]]",usamos e abusamos dos Serviços em regime de terceirização,Value(-),8129
5cf464b6896a7fea06ffbb9d,B,48,"[[8352, 8412]]","Ao longo da última década, Portugal experimentou uma mistura explosiva",Value(-),8133
5cf464b6896a7fea06ffbb9d,B,53,"[[8623, 8687]]",viola os princípios e direitos adquiridos dos funcionários públicos,Value(-),8137
5cf464b6896a7fea06ffbb9d,B,84,"[[19061, 19233]]","o “modelo de silo” completamente ultrapassado de nossas principais instituições, totalmente viciados em aplicativos e auxílios públicos para cumprir sua missão corporativa",Value(-),8158
5cf464b6896a7fea06ffbb9d,C,0,"[[819, 888]]","No passado, essa intermediação era (é) muitas vezes trabalhosa e custosa.",Value(-),8160
5cf464b6896a7fea06ffbb9d,C,86,"[[902, 933]]",altos custos de ineficiência,Value(-),8161
5cf464b6896a7fea06ffbb9d,C,88,"[[945, 1020]]",desvio do valor acrescentado gerado nas respectivas cadeias de valor,Value(-),8162
5cf464b6896a7fea06ffbb9d,C,2,"[[3710, 3730]]",precariedade reina,Value(-),8166
5cf464b6896a7fea06ffbb9d,C,3,"[[4790, 4927]]","O que está em jogo não é apenas a redistribuição do valor gerado nas cadeias de valor, mas também a proteção dos dados e dos direitos das pessoas.",Value(-),8168
