annotator,ranges,tokens,label,id,positive_words,neutral_words,negative_words
C,"[[2017, 2073]]","No ano passado, morreram 136 mil pessoas em todo o mundo",Value(-),16095,1,0,1
C,"[[2077, 2138]]",o número de infectados subiu 50% comparado com o ano anterior,Value(-),16096,0,2,1
C,"[[3800, 3963]]","o excesso de informação e a nossa limitada atenção, leva a que muitos destes conteúdos sejam partilhados frequentemente por diversos utilizadores nas redes sociais",Value,16097,0,2,1
C,"[[3718, 3798]]","à primeira vista, todas estas teorias parecerem inusitadas ou mesmo disparatadas",Value(-),16098,1,3,1
C,"[[5142, 5317]]","O Facebook e o YouTube têm sido pressionados a tomar medidas para remover, ou não mostrar/sugerir estes conteúdos aos utilizadores, e algumas alterações foram já implementadas",Value,16099,0,2,0
C,"[[5319, 5546]]","O Facebook, por exemplo, implementou há já algum um tempo diversas medidas que visam denunciar fake news e conteúdos falsos, e removeu anúncios de movimentos antivacinação ou outros movimentos baseados em teorias da conspiração",Value,16100,0,2,1
C,"[[5548, 5557], [5656, 5871]]","O YouTube está a desenvolver um conjunto de medidas de forma a mostrar em primeiro lugar conteúdos que sejam de órgãos de comunicação confiáveis, para que os utilizadores tenham acesso aos conteúdos mais corretos e fidedignos",Value,16101,3,1,3
C,"[[5558, 5642]]",não remove qualquer conteúdo mesmo que seja falso ou baseado em pressupostos errados,Fact,16102,0,1,2
D,"[[0, 62]]",O avanço científico é uma das grandes conquistas da humanidade,Value(+),16103,0,2,0
D,"[[64, 165]]",permitindo aumentar drasticamente a longevidade e a qualidade de vida das pessoas nas últimas décadas,Fact,16104,1,1,0
D,"[[938, 1124]]","as redes sociais, e particularmente o YouTube, têm sido palco para diversas teorias, rumores, informações e estudos falsos, que tentam demonstrar a perversidade e o malefício das vacinas",Value(-),16105,0,2,2
D,"[[914, 936]]",evidências científicas,Fact,16106,0,0,0
D,"[[1558, 1689]]","Doenças como o sarampo, que estavam controladas ou mesmo perto de serem eliminadas em diversos países, voltaram a gerar preocupação",Value(-),16107,1,2,1
D,"[[1691, 1871]]","Segundo um relatório da Organização Mundial de Saúde (OMS), divulgado pelas Nações Unidas, no primeiro trimestre de 2019, o número de casos de sarampo aumentou 300% a nível mundial",Fact,16108,0,5,1
D,"[[1873, 2015]]","tendo na América do Norte e América do Sul crescido 700% e na Europa 300%, continentes em que havia uma elevada taxa de cobertura de vacinação",Fact,16109,2,1,0
D,"[[2964, 3037]]",este tem servido de base para muitas teorias dos movimentos antivacinação,Fact,16110,0,0,1
D,"[[2914, 2962]]",artigo ter sido retirado pela revista científica,Fact,16111,0,3,0
D,"[[2530, 2572]]","Muitos, pretendem desacreditar a vacinação",Value,16112,0,0,1
D,"[[2585, 2627]]",divulgar terapias e medicinas alternativas,Fact,16113,0,1,1
D,"[[2629, 2888]]","como ficou provado com o médico britânico Andrew Wakelfield, expulso da Ordem dos Médicos do Reino Unidos, por publicar um artigo científico fraudulento no qual estabelecia uma suposta relação entre a vacina contra o sarampo, parotidite e rubéola, e o autismo",Fact,16114,1,4,3
D,"[[3800, 3963]]","o excesso de informação e a nossa limitada atenção, leva a que muitos destes conteúdos sejam partilhados frequentemente por diversos utilizadores nas redes sociais",Value,16115,0,2,1
D,"[[3718, 3798]]","à primeira vista, todas estas teorias parecerem inusitadas ou mesmo disparatadas",Value,16116,1,3,1
D,"[[4981, 5050]]",todas elas afirmaram que até há dois anos não colocavam essa hipótese,Value,16117,0,0,0
D,"[[5056, 5139]]",mudaram de ideias após terem visto um conjunto de vídeos no YouTube sobre o assunto,Fact,16118,1,0,1
D,"[[5548, 5586]]",O YouTube não remove qualquer conteúdo,Value(-),16119,0,0,0
D,"[[5597, 5642]]",seja falso ou baseado em pressupostos errados,Fact,16120,0,0,2
D,"[[5656, 5790]]",está a desenvolver um conjunto de medidas de forma a mostrar em primeiro lugar conteúdos que sejam de órgãos de comunicação confiáveis,Fact,16121,1,1,3
A,"[[1498, 1605]]","não houve, nos resultados eleitorais globais de 26 de Maio, grandes surpresas, nem grandes dramas políticos",Value,16122,0,4,1
A,"[[1607, 1728]]",Ocorreu uma expectável descida dos dois grandes agrupamentos políticos do centro-direita e do centro esquerda (PPE e S&D),Fact,16123,0,3,0
A,"[[1731, 1768]]","em conjunto têm agora 43,8% dos votos",Fact,16124,0,0,1
A,"[[1770, 1797]]","anteriormente tinham 53,54%",Fact,16125,0,0,0
A,"[[1799, 1890]]",Verificou-se uma subida dos liberais e democratas (ALDE&R) e também dos Verdes (Verdes/ALE),Fact,16126,0,3,0
A,"[[1893, 1919]]",ambos atingem agora 23%48%,Fact,16127,0,0,0
A,"[[1928, 1962]]","anteriormente representavam 16,15%",Fact,16128,0,0,0
A,"[[1979, 2080]]","houve uma subida dos agrupamentos de perfil mais nacionalista (ENL) e/ou populista (EFDD) para 15,18%",Fact,16129,0,1,1
A,"[[2127, 2194]]",maior dispersão política à custa dos partidos tradicionais de poder,Value,16130,0,4,1
A,"[[2196, 2333]]","Verdes e Democratas / Liberais, mas também algumas forças políticas mais à esquerda, captaram votos tradicionais do centro-esquerda (S&D)",Fact,16131,0,6,0
A,"[[2346, 2450]]","populistas e nacionalistas, captaram, sobretudo, votos aos tradicionais partidos do centro-direita (PPE)",Fact,16132,0,2,2
A,"[[2464, 2529]]",as percentagens indicadas são retiradas de resultados provisórios,Fact,16133,2,1,0
A,"[[2540, 2572]]",podem ter ainda variações finais,Fact,16134,0,2,0
A,"[[2652, 2703]]",Portugal é uma relativa excepção a essas tendências,Fact,16135,0,1,0
A,"[[2710, 2810]]",inexistência de partidos populistas e nacionalistas com representação parlamentar à (extrema)direita,Fact,16136,0,2,4
A,"[[4375, 4406], [4469, 4522]]",Um caso de particular interesse será a luta pela presidência do Banco Central Europeu,Value,16137,0,3,0
A,"[[4417, 4441]]",importância na Zona Euro,Value,16138,0,0,0
A,"[[4867, 4947]]",A União Europeia continua a ter um largo apoio no conjunto da população europeia,Fact,16139,0,4,1
A,"[[4949, 5129]]","Os partidos que integram os três agrupamentos políticos mais votados, e que são todos europeístas — PPE, S&D e ALDE&R — representam cerca de 60% dos deputados no Parlamento Europeu",Fact,16140,1,4,1
A,"[[5173, 5222]]",nem todos são eurocépticos ou anti-União Europeia,Fact,16141,1,2,0
A,"[[5236, 5289]]","partidos que são contra a União Europeia, em si mesma",Fact,16142,1,2,1
A,"[[5293, 5381]]",partidos que são mais contestatários das orientações políticas actuais da União Europeia,Fact,16143,1,2,1
A,"[[5410, 5464]]",Essa é uma distinção importante que é necessário fazer,Value,16144,1,2,0
A,"[[5466, 5632]]","Se essa distinção for efectuada, constata-se que o seu apoio é ainda maior do que os referidos 60%, provavelmente superando os 2/3 dos deputados no Parlamento Europeu",Value,16145,0,3,1
A,"[[5634, 5710]]",Não é por isso justificado o alarmismo que certos meios europeístas propagam,Value,16146,2,2,0
A,"[[5794, 5837]]","A União Europeia não está, por isso, a ruir",Value,16147,0,2,0
A,"[[5928, 5973]]",Os europeístas tecnocratas detestam esta fase,Value,16148,0,1,0
A,"[[5975, 6007]]",Faz-lhes perder poder e controlo,Value,16149,0,1,1
A,"[[6166, 6210]]","Não devem, de forma alguma, ser subestimados",Value,16150,1,0,0
A,"[[6079, 6164]]",há partidos nacionalistas e populistas que levantam problemas sérios à União Europeia,Fact,16151,0,3,2
A,"[[7118, 7179]]",os cidadãos se sentem mais identificados com a União Europeia,Value,16152,0,2,0
A,"[[7182, 7213]]",percebem os processos políticos,Value,16153,0,1,0
A,"[[7215, 7244]]",tendem a participar e a votar,Value,16154,0,0,2
A,"[[7311, 7427]]",Nos Estados-membros de origem dos principais candidatos à Presidência da Comissão Europeia os seus partidos ganharam,Fact,16155,0,2,1
A,"[[7706, 7757]]","Na Alemanha, ocorreu a vitória da CDU/CSU com 28,7%",Fact,16156,0,0,0
A,"[[7861, 7913]]","Na Holanda, a vitória do Partido Trabalhista com 19%",Fact,16157,0,1,1
A,"[[8020, 8093]]","Na Dinamarca a vitória foi do Partido Liberal/Venstre com 23,5% dos votos",Fact,16158,0,0,1
A,"[[8254, 8308]]",maior ligação dos políticos nacionais à União Europeia,Value,16159,0,4,0
A,"[[8319, 8360]]",reconhecida como benéfica pelos eleitores,Value,16160,1,0,0
A,"[[8362, 8396]]",estes participam mais nas eleições,Value,16161,0,0,0
C,"[[1483, 1605]]","No fundamental não houve, nos resultados eleitorais globais de 26 de Maio, grandes surpresas, nem grandes dramas políticos",Value,16162,0,5,1
C,"[[1607, 1716]]",Ocorreu uma expectável descida dos dois grandes agrupamentos políticos do centro-direita e do centro esquerda,Value(-),16163,0,3,0
C,"[[1799, 1890]]",Verificou-se uma subida dos liberais e democratas (ALDE&R) e também dos Verdes (Verdes/ALE),Value(+),16164,0,3,0
C,"[[1979, 2068]]",houve uma subida dos agrupamentos de perfil mais nacionalista (ENL) e/ou populista (EFDD),Value(+),16165,0,1,1
C,"[[4867, 4947]]",A União Europeia continua a ter um largo apoio no conjunto da população europeia,Value,16166,0,4,1
C,"[[4949, 5129]]","Os partidos que integram os três agrupamentos políticos mais votados, e que são todos europeístas — PPE, S&D e ALDE&R — representam cerca de 60% dos deputados no Parlamento Europeu",Value,16167,1,4,1
C,"[[5131, 5222]]",Entre os restantes agrupamentos políticos nem todos são eurocépticos ou anti-União Europeia,Value,16168,1,3,0
C,"[[5928, 5973]]",Os europeístas tecnocratas detestam esta fase,Value,16169,0,1,0
C,"[[5975, 6063]]",Faz-lhes perder poder e controlo de um processo dos quais se habituaram a ver como donos,Value,16170,1,1,1
C,"[[6706, 6884]]","O ideal europeísta de uma decisão tomada, no todo ou em grande parte, por tecnocratas/burocratas zelosos, com origem nos fundadores das Comunidades, não serve esta União Europeia",Value,16171,1,6,0
C,"[[6886, 7105]]",Tal forma de funcionar a que os políticos do centro-direita (PPE) e centro-esquerda (S&D) deram cobertura durante demasiado tempo é uma das principais razões da ascensão do populismo e dos movimentos anti-União Europeia,Value,16172,1,3,0
C,"[[7111, 7244]]","Quando os cidadãos se sentem mais identificados com a União Europeia e percebem os processos políticos, tendem a participar e a votar",Value,16173,0,3,2
C,"[[7311, 7427]]",Nos Estados-membros de origem dos principais candidatos à Presidência da Comissão Europeia os seus partidos ganharam,Value,16174,0,2,1
C,"[[7429, 7484]]",As taxas de participação eleitoral foram ainda elevadas,Value,16175,0,1,0
C,"[[8240, 8396]]","quando há uma maior ligação dos políticos nacionais à União Europeia, e esta é reconhecida como benéfica pelos eleitores, estes participam mais nas eleições",Value,16176,1,4,0
C,"[[7706, 7859]]","Na Alemanha, ocorreu a vitória da CDU/CSU com 28,7% (participação eleitoral de 61,50%), sendo Manfred Weber o candidato a Presidente da Comissão pelo PPE",Value,16177,0,1,0
C,"[[7861, 8018]]","Na Holanda, a vitória do Partido Trabalhista com 19% (participação eleitoral de 41,80%), sendo o candidato a Presidente da Comissão Frans Timmermans pelo S&D",Value,16178,0,2,1
C,"[[8020, 8207]]","Na Dinamarca a vitória foi do Partido Liberal/Venstre com 23,5% dos votos (participação eleitoral: 66%), sendo Margrethe Vestager a candidata a Presidente da Comissão Europeia pelo ALDE&R",Value,16179,0,2,1
C,"[[662, 747]]","no Parlamento Europeu, há oposição que queira derrubar o governo? Nunca ninguém a viu",Value,16180,0,1,1
C,"[[749, 818]]",Nos Tratados está previsto o mecanismo da moção de censura à Comissão,Fact,16181,2,0,0
C,"[[858, 928]]",Será porque na Comissão Europeia os políticos são melhores? Não parece,Value,16182,2,2,0
C,"[[930, 1010]]","Não são melhores nem piores, são os mesmos que já conhecemos dos Estados-membros",Value,16183,3,1,1
C,"[[2104, 2194]]",A tendência é para uma maior dispersão política à custa dos partidos tradicionais de poder,Value,16184,0,4,1
C,"[[2196, 2333]]","Verdes e Democratas / Liberais, mas também algumas forças políticas mais à esquerda, captaram votos tradicionais do centro-esquerda (S&D)",Value,16185,0,6,0
C,"[[2346, 2450]]","populistas e nacionalistas, captaram, sobretudo, votos aos tradicionais partidos do centro-direita (PPE)",Value,16186,0,2,2
C,"[[2464, 2529]]",as percentagens indicadas são retiradas de resultados provisórios,Fact,16187,2,1,0
C,"[[2540, 2572]]",podem ter ainda variações finais,Fact,16188,0,2,0
C,"[[2652, 2703]]",Portugal é uma relativa excepção a essas tendências,Value,16189,0,1,0
C,"[[2710, 2810]]",inexistência de partidos populistas e nacionalistas com representação parlamentar à (extrema)direita,Value,16190,0,2,4
C,"[[5634, 5710]]",Não é por isso justificado o alarmismo que certos meios europeístas propagam,Value(-),16191,2,2,0
C,"[[5794, 5897]]","A União Europeia não está, por isso, a ruir, está a atravessar uma fase de politização e democratização",Value,16192,0,3,0
C,"[[5466, 5632]]","Se essa distinção for efectuada, constata-se que o seu apoio é ainda maior do que os referidos 60%, provavelmente superando os 2/3 dos deputados no Parlamento Europeu",Value(+),16193,0,3,1
D,"[[858, 928]]",Será porque na Comissão Europeia os políticos são melhores? Não parece,Value,16194,2,2,0
D,"[[930, 957]]",Não são melhores nem piores,Value,16195,2,0,1
D,"[[959, 1010]]",são os mesmos que já conhecemos dos Estados-membros,Fact,16196,1,1,0
D,"[[1019, 1066]]",são indicados pelos próprios governos nacionais,Fact,16197,2,2,0
D,"[[749, 818]]",Nos Tratados está previsto o mecanismo da moção de censura à Comissão,Fact,16198,2,0,0
D,"[[660, 747]]","e no Parlamento Europeu, há oposição que queira derrubar o governo? Nunca ninguém a viu",Value,16199,0,1,1
D,"[[829, 856]]",ninguém habitualmente o usa,Fact,16200,0,0,0
D,"[[1204, 1361]]","As últimas eleições europeias abriram caminho a uma crescente politização do Parlamento Europeu, sobretudo pela via dos partidos de protesto e de contestação",Value,16201,1,3,1
D,"[[1367, 1481]]",há aí uma oportunidade para uma desejável democratização dos processos políticos na generalidade da União Europeia,Value,16202,2,2,0
D,"[[5634, 5710]]",Não é por isso justificado o alarmismo que certos meios europeístas propagam,Value,16203,2,2,0
D,"[[5466, 5632]]","Se essa distinção for efectuada, constata-se que o seu apoio é ainda maior do que os referidos 60%, provavelmente superando os 2/3 dos deputados no Parlamento Europeu",Value,16204,0,3,1
D,"[[5928, 5973]]",Os europeístas tecnocratas detestam esta fase,Value(-),16205,0,1,0
D,"[[5975, 6063]]",Faz-lhes perder poder e controlo de um processo dos quais se habituaram a ver como donos,Value,16206,1,1,1
D,"[[6166, 6210]]","Não devem, de forma alguma, ser subestimados",Policy,16207,1,0,0
D,"[[6216, 6324]]",isso é demasiadas vezes desculpa para perpetuar lógicas tecnocráticas que despolitizam e afastam os cidadãos,Value(-),16208,0,2,0
D,"[[7486, 7518]]",A excepção parcial foi a Holanda,Value,16209,0,1,0
D,"[[7525, 7704]]","mesmo aí, a surpresa da vitória dos trabalhistas — que quase tinham desaparecido do mapa eleitoral nas anteriores eleições para o Parlamento Europeu — deve-se provavelmente a isso",Value,16210,0,4,2
A,"[[280, 355]]",A agricultura californiana impressiona pela sua escala e pelo seu dinamismo,Value(+),16211,0,0,0
A,"[[357, 512]]","No total, a agricultura na Califórnia ocupa uma área de 10,2 milhões de hectares (ou seja, uma área agrícola superior à área total de Portugal Continental)",Fact,16212,1,2,0
A,"[[515, 639]]","representa um produto agrícola superior a 45 mil milhões de euros (cerca de 6,5 vezes o valor da produção agrícola nacional)",Fact,16213,1,1,0
A,"[[655, 751]]","existem 77.000 explorações agrícolas, sendo a área média por exploração de cerca de 130 hectares",Fact,16214,0,1,0
